0,55.00000000000001,55.0,82.8,69
1,55.00000000000003,55.0,78.55,67
2,55.00000000000003,55.0,78.75,66
3,54.99999999999998,55.0,84.15,67
4,55.00000000000002,55.0,84.35,71
5,55.00000000000001,55.0,85.0,68
6,55.0,55.0,90.9,73
7,55.0,55.0,91.5,71
8,55.00000000000001,55.0,89.2,72
9,54.99999999999997,55.0,89.2,76
10,55.0,55.0,89.9,71
11,54.99999999999999,55.0,81.3,69
12,54.99999999999999,55.0,88.4,71
13,54.99999999999999,55.0,89.25,71
14,55.00000000000003,55.0,89.85,68
15,55.00000000000001,55.0,83.9,70
16,55.000000000000036,55.0,92.1,73
17,54.99999999999999,55.0,82.25,67
18,55.0,55.0,81.25,69
19,55.0,55.0,84.4,70
20,54.99999999999999,55.0,89.15,72
21,54.99999999999997,55.0,97.25,76
22,55.0,55.0,80.45,66
23,55.0,55.0,78.0,66
24,54.99999999999999,55.0,81.25,70
25,55.00000000000001,55.0,83.55,71
26,55.00000000000002,55.0,83.55,68
27,54.99999999999998,55.0,82.5,66
28,54.99999999999999,55.0,81.15,66
29,55.000000000000036,55.0,90.45,72
30,55.00000000000001,55.0,87.9,69
31,55.0,55.0,83.35,69
32,54.999999999999964,55.0,84.8,71
33,55.00000000000002,55.0,85.65,68
34,55.0,55.0,81.8,65
35,54.99999999999999,55.0,89.35,70
36,55.0,55.0,87.8,70
37,55.00000000000002,55.0,83.55,71
38,54.99999999999997,55.0,86.5,71
39,54.99999999999999,55.0,78.2,67
40,55.00000000000002,55.0,82.35,71
41,54.99999999999999,55.0,87.15,72
42,55.00000000000001,55.0,80.05,67
43,55.0,55.0,82.5,67
44,55.00000000000002,55.0,83.6,68
45,54.99999999999998,55.0,82.0,69
46,54.99999999999999,55.0,91.45,72
47,55.0,55.0,85.0,70
48,55.00000000000002,55.0,75.2,63
49,55.00000000000001,55.0,75.6,69
